

times in msec
 clock   self+sourced   self:  sourced script
 clock   elapsed:              other lines
078.534  000.403  000.403: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/Colorizer/plugin/ColorizerPlugin.vim
080.848  000.498  000.498: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/ctrlp.vim/autoload/ctrlp/mrufiles.vim
080.967  002.003  001.505: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/ctrlp.vim/plugin/ctrlp.vim
081.819  000.354  000.354: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/fern.vim/plugin/fern.vim
092.487  010.268  010.268: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/findr.vim/plugin/findr.vim
093.276  000.298  000.298: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/goyo.vim/plugin/goyo.vim
094.033  000.361  000.361: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/helptab.vim/plugin/helptab.vim
095.098  000.513  000.513: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/hiPairs/plugin/hiPairs.vim
097.834  000.245  000.245: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/ivim-dash/autoload/dash/defaults.vim
097.940  001.247  001.002: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/ivim-dash/autoload/dash.vim
098.285  002.702  001.455: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/ivim-dash/plugin/dash.vim
099.080  000.330  000.330: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/lightline.vim/plugin/lightline.vim
099.748  000.304  000.304: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/limelight.vim/plugin/limelight.vim
100.888  000.289  000.289: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/neocomplete/plugin/neocomplete/buffer.vim
101.238  000.210  000.210: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/neocomplete/plugin/neocomplete/dictionary.vim
101.630  000.218  000.218: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/neocomplete/plugin/neocomplete/member.vim
102.068  000.276  000.276: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/neocomplete/plugin/neocomplete/tag.vim
102.578  000.354  000.354: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/neocomplete/plugin/neocomplete.vim
103.393  000.285  000.285: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/neoformat/plugin/neoformat.vim
108.284  004.471  004.471: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/nerdcommenter/plugin/NERD_commenter.vim
110.718  000.487  000.487: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/nerdtree/autoload/nerdtree.vim
113.208  001.043  001.043: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/nerdtree/lib/nerdtree/path.vim
114.201  000.387  000.387: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/nerdtree/lib/nerdtree/menu_controller.vim
115.012  000.277  000.277: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/nerdtree/lib/nerdtree/menu_item.vim
115.836  000.281  000.281: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/nerdtree/lib/nerdtree/key_map.vim
116.900  000.456  000.456: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/nerdtree/lib/nerdtree/bookmark.vim
117.912  000.465  000.465: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/nerdtree/lib/nerdtree/tree_file_node.vim
119.312  000.822  000.822: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/nerdtree/lib/nerdtree/tree_dir_node.vim
120.394  000.454  000.454: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/nerdtree/lib/nerdtree/opener.vim
121.474  000.499  000.499: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/nerdtree/lib/nerdtree/creator.vim
122.326  000.242  000.242: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/nerdtree/lib/nerdtree/flag_set.vim
123.199  000.348  000.348: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/nerdtree/lib/nerdtree/nerdtree.vim
124.389  000.658  000.658: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/nerdtree/lib/nerdtree/ui.vim
125.193  000.228  000.228: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/nerdtree/lib/nerdtree/event.vim
125.954  000.231  000.231: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/nerdtree/lib/nerdtree/notifier.vim
127.892  000.999  000.999: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/nerdtree/autoload/nerdtree/ui_glue.vim
131.420  000.381  000.381: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/nerdtree/nerdtree_plugin/exec_menuitem.vim
133.112  001.516  001.516: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/nerdtree/nerdtree_plugin/fs_menu.vim
133.582  000.260  000.260: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/nerdtree/nerdtree_plugin/vcs.vim
134.217  025.487  015.453: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/nerdtree/plugin/NERD_tree.vim
135.095  000.497  000.497: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/NrrwRgn/plugin/NrrwRgn.vim
136.020  000.532  000.532: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/open-browser.vim/plugin/openbrowser.vim
138.050  000.411  000.411: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/python-mode/autoload/pymode.vim
139.028  000.040  000.040: sourcing /private/var/containers/Bundle/Application/0357CD0E-2651-48B3-8014-D02F65266910/iVim.app/runtime/filetype.vim
139.855  000.033  000.033: sourcing /private/var/containers/Bundle/Application/0357CD0E-2651-48B3-8014-D02F65266910/iVim.app/runtime/ftplugin.vim
174.256  000.047  000.047: sourcing /private/var/containers/Bundle/Application/0357CD0E-2651-48B3-8014-D02F65266910/iVim.app/runtime/filetype.vim
174.933  000.030  000.030: sourcing /private/var/containers/Bundle/Application/0357CD0E-2651-48B3-8014-D02F65266910/iVim.app/runtime/ftplugin.vim
175.052  038.432  037.871: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/python-mode/plugin/pymode.vim
175.780  000.302  000.302: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/rainbow/plugin/rainbow_main.vim
361.282  184.658  184.658: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/searchvim/plugin/searchvim.vim
362.884  001.023  001.023: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/tagbar/plugin/tagbar.vim
364.778  000.388  000.388: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/ultisnips/autoload/UltiSnips/map_keys.vim
364.852  001.542  001.154: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/ultisnips/plugin/UltiSnips.vim
365.413  000.312  000.312: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/ultisnips/ftdetect/snippets.vim
367.348  001.561  001.561: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/unicode.vim/plugin/unicode.vim
367.906  000.252  000.252: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/unicode.vim/ftdetect/unicode.vim
370.321  001.848  001.848: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/utl.vim/plugin/utl.vim
371.266  000.753  000.753: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/utl.vim/plugin/utl_rc.vim
372.187  000.744  000.744: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/utl.vim/plugin/utl_scm.vim
372.767  000.409  000.409: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/utl.vim/plugin/utl_uri.vim
373.604  000.441  000.441: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/vim-easy-align/plugin/easy_align.vim
377.904  003.930  003.930: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/vim-easymotion/plugin/EasyMotion.vim
378.691  000.413  000.413: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/vim-easymotion-chs/plugin/setup.vim
381.396  002.225  002.225: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/vim-fugitive/plugin/fugitive.vim
381.000  000.304  000.304: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/vim-fugitive/ftdetect/fugitive.vim
382.701  000.363  000.363: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/vim-grep/plugin/grep.vim
383.543  000.438  000.438: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/vim-illuminate/plugin/illuminate.vim
386.053  002.038  002.038: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/vim-mark/plugin/mark.vim
386.856  000.434  000.434: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/vim-markdown/ftdetect/markdown.vim
388.893  000.560  000.560: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/vim-mundo/autoload/mundo/util.vim
389.186  001.710  001.150: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/vim-mundo/plugin/mundo.vim
389.903  000.302  000.302: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/vim-orgmode/ftdetect/org.vim
390.709  000.446  000.446: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/vim-pandoc/plugin/pandoc.vim
391.279  000.271  000.271: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/vim-pandoc/ftdetect/pandoc.vim
391.941  000.299  000.299: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/vim-pandoc-syntax/plugin/pandoc-syntax-check.vim
431.619  039.303  039.303: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/vim-plist/plugin/plist.vim
432.382  000.450  000.450: sourcing /private/var/mobile/Containers/Data/Application/BF3B1B48-21E9-43A7-A11A-75921FCF47E9/Documents/.vim/pack/ivim/start/vim-plist/ftdetect/plist.vim
